iPad Pro 11 2020,IPad,473g,9720 mAh,1 TB,A12Z Bionic,12.9,Blue,2020-03-29,739
iPad Pro 11 2020,IPad,473g,7600 mAh,128 GB,A12Z Bionic,11,White,2020-05-28,379
iPad Air 2019,IPad,643g,7600 mAh,256 GB,A12Z Bionic,11,Blue,2020-04-24,739
iPad Pro 12.9.2020,IPad,464g,7600 mAh,512 GB,A12Z Bionic,12.9,Red,2020-10-23,379
iPad Pro 11 2020,IPad,473g,9720 mAh,128 GB,Apple A12 Bionic,10.9,Black,2020-07-23,739
iPad Air 2019,IPad,643g,7600 mAh,256 GB,Apple A12 Bionic,10.5,Black,2020-01-16,739
Apple iPad Air,IPad,473g,9720 mAh,256 GB,A12Z Bionic,11,Blue,2020-03-10,379
Apple iPad Air,IPad,464g,7600 mAh,256 GB,A12Z Bionic,10.5,Blue,2020-01-09,589
iPad Air 2019,IPad,464g,7600 mAh,128 GB,A12Z Bionic,12.9,White,2020-02-15,589
iPad Pro 11 2020,IPad,643g,9720 mAh,512 GB,Apple A14 Bionic,12.9,Red,2020-10-25,739
iPad Air 2019,IPad,643g,7600 mAh,256 GB,A12Z Bionic,10.9,Red,2020-04-02,379
iPad Air 2019,IPad,464g,7600 mAh,128 GB,A12Z Bionic,10.9,Blue,2020-06-30,1069
iPad Pro 12.9.2020,IPad,473g,9720 mAh,128 GB,Apple A14 Bionic,11,Black,2020-04-03,379
iPad Pro 12.9.2020,IPad,473g,7600 mAh,1 TB,A12Z Bionic,10.9,White,2020-06-29,379
Apple iPad Air,IPad,473g,7600 mAh,256 GB,Apple A12 Bionic,10.9,White,2020-07-07,379
iPad Pro 11 2020,IPad,643g,9720 mAh,128 GB,A12Z Bionic,10.9,Black,2020-09-06,379
iPad Pro 12.9.2020,IPad,473g,9720 mAh,1 TB,Apple A12 Bionic,10.9,Gold,2020-06-14,589
iPad Pro 12.9.2020,IPad,643g,9720 mAh,256 GB,Apple A12 Bionic,11,Red,2020-08-19,379
Apple iPad Air,IPad,473g,7600 mAh,128 GB,Apple A12 Bionic,12.9,Gold,2020-09-01,589
iPad Air 2019,IPad,643g,7600 mAh,1 TB,Apple A14 Bionic,10.9,Blue,2020-10-26,739
iPad Pro 11 2020,IPad,473g,7600 mAh,128 GB,A12Z Bionic,12.9,White,2020-10-03,379
iPad Pro 11 2020,IPad,473g,7600 mAh,1 TB,A12Z Bionic,10.5,Blue,2020-11-06,379
Apple iPad Air,IPad,464g,9720 mAh,1 TB,Apple A14 Bionic,10.5,Red,2020-04-12,869
iPad Pro 12.9.2020,IPad,464g,9720 mAh,128 GB,Apple A12 Bionic,12.9,Gold,2020-08-26,379
iPad Pro 12.9.2020,IPad,643g,7600 mAh,1 TB,Apple A14 Bionic,12.9,Blue,2020-10-21,1069
Apple iPad Air,IPad,643g,9720 mAh,256 GB,Apple A12 Bionic,10.9,Blue,2020-01-27,1069
iPad Pro 11 2020,IPad,464g,7600 mAh,128 GB,A12Z Bionic,11,Gold,2020-10-14,1069
iPad Air 2019,IPad,643g,7600 mAh,256 GB,A12Z Bionic,10.5,White,2020-01-17,1069
iPad Pro 11 2020,IPad,464g,7600 mAh,128 GB,Apple A14 Bionic,11,Black,2020-10-13,589
iPad Pro 12.9.2020,IPad,464g,9720 mAh,128 GB,A12Z Bionic,10.9,Red,2020-10-05,379
iPad Air 2019,IPad,473g,9720 mAh,256 GB,A12Z Bionic,12.9,Red,2020-06-17,589
iPad Pro 11 2020,IPad,473g,9720 mAh,1 TB,A12Z Bionic,10.9,Blue,2020-06-21,1069
iPad Pro 12.9.2020,IPad,643g,7600 mAh,1 TB,Apple A12 Bionic,11,White,2020-04-10,1069
iPad Air 2019,IPad,643g,9720 mAh,1 TB,A12Z Bionic,10.5,Black,2020-05-14,379
iPad Air 2019,IPad,464g,7600 mAh,128 GB,A12Z Bionic,11,Red,2020-10-23,739
iPad Pro 12.9.2020,IPad,464g,7600 mAh,256 GB,Apple A12 Bionic,10.5,Gold,2020-05-27,1069
Apple iPad Air,IPad,473g,7600 mAh,256 GB,A12Z Bionic,11,White,2020-04-17,739
iPad Air 2019,IPad,464g,9720 mAh,512 GB,Apple A14 Bionic,12.9,White,2020-09-08,379
Apple iPad Air,IPad,464g,9720 mAh,1 TB,A12Z Bionic,10.5,Gold,2020-05-05,379
Apple iPad Air,IPad,473g,9720 mAh,256 GB,A12Z Bionic,10.9,White,2020-06-04,589
iPad Pro 12.9.2020,IPad,643g,9720 mAh,1 TB,A12Z Bionic,12.9,Blue,2020-10-01,379
iPad Pro 11 2020,IPad,464g,7600 mAh,256 GB,A12Z Bionic,10.5,Blue,2020-01-25,379
iPad Pro 12.9.2020,IPad,643g,9720 mAh,256 GB,A12Z Bionic,10.5,Red,2020-08-02,379
iPad Air 2019,IPad,473g,9720 mAh,512 GB,Apple A14 Bionic,10.5,White,2020-07-17,869
iPad Air 2019,IPad,473g,7600 mAh,512 GB,A12Z Bionic,10.9,Black,2020-11-06,1069
iPad Air 2019,IPad,473g,9720 mAh,512 GB,Apple A14 Bionic,12.9,Blue,2020-04-27,379
iPad Air 2019,IPad,473g,9720 mAh,1 TB,Apple A14 Bionic,12.9,Blue,2020-05-04,379
iPad Pro 12.9.2020,IPad,643g,9720 mAh,1 TB,A12Z Bionic,12.9,Gold,2020-10-16,1069
iPad Pro 12.9.2020,IPad,643g,7600 mAh,256 GB,A12Z Bionic,11,Black,2020-05-11,379
iPad Pro 11 2020,IPad,464g,9720 mAh,128 GB,A12Z Bionic,12.9,Red,2020-04-11,379
Apple iPad Air,IPad,473g,7600 mAh,256 GB,A12Z Bionic,11,Green,2020-02-27,379
iPad Air 2019,IPad,473g,7600 mAh,128 GB,A12Z Bionic,10.5,White,2020-08-22,1069
Apple iPad Air,IPad,473g,7600 mAh,1 TB,A12Z Bionic,10.9,Blue,2020-11-14,739
iPad Air 2019,IPad,643g,9720 mAh,1 TB,A12Z Bionic,11,Blue,2020-10-20,379
iPad Pro 12.9.2020,IPad,643g,9720 mAh,1 TB,A12Z Bionic,11,Green,2020-01-10,739
iPad Pro 12.9.2020,IPad,473g,9720 mAh,512 GB,Apple A12 Bionic,10.9,Blue,2020-07-31,1069
iPad Air 2019,IPad,643g,7600 mAh,512 GB,Apple A14 Bionic,11,Green,2020-11-13,739
iPad Pro 12.9.2020,IPad,643g,9720 mAh,1 TB,Apple A12 Bionic,10.9,Green,2020-05-17,589
iPad Pro 12.9.2020,IPad,473g,9720 mAh,1 TB,A12Z Bionic,11,Gold,2020-03-18,379
Apple iPad Air,IPad,643g,9720 mAh,1 TB,A12Z Bionic,10.9,Red,2020-01-09,379
Apple iPad Air,IPad,464g,7600 mAh,128 GB,Apple A12 Bionic,12.9,Blue,2020-10-06,739
Apple iPad Air,IPad,464g,9720 mAh,512 GB,A12Z Bionic,10.9,White,2020-09-15,379
iPad Air 2019,IPad,473g,7600 mAh,128 GB,A12Z Bionic,12.9,Red,2020-08-20,869
iPad Pro 12.9.2020,IPad,464g,7600 mAh,128 GB,Apple A12 Bionic,10.9,White,2020-09-27,589
Apple iPad Air,IPad,464g,9720 mAh,128 GB,Apple A12 Bionic,10.9,Gold,2020-06-07,589
iPad Pro 11 2020,IPad,473g,9720 mAh,512 GB,A12Z Bionic,10.9,Gold,2020-07-31,589
iPad Pro 11 2020,IPad,643g,7600 mAh,1 TB,A12Z Bionic,10.9,Black,2020-06-19,379
Apple iPad Air,IPad,643g,7600 mAh,512 GB,A12Z Bionic,12.9,Black,2020-09-30,379
iPad Pro 11 2020,IPad,643g,7600 mAh,512 GB,Apple A12 Bionic,10.5,Blue,2020-10-26,869
Apple iPad Air,IPad,643g,7600 mAh,512 GB,A12Z Bionic,10.9,Black,2020-02-29,379
iPad Pro 11 2020,IPad,464g,9720 mAh,512 GB,Apple A14 Bionic,10.5,Green,2020-03-21,1069
iPad Air 2019,IPad,464g,7600 mAh,256 GB,A12Z Bionic,10.5,Blue,2020-02-22,739
Apple iPad Air,IPad,464g,7600 mAh,128 GB,A12Z Bionic,10.5,Black,2020-01-16,379
Apple iPad Air,IPad,473g,9720 mAh,256 GB,Apple A12 Bionic,12.9,White,2020-05-06,739
Apple iPad Air,IPad,473g,9720 mAh,512 GB,A12Z Bionic,10.5,White,2020-04-26,869
Apple iPad Air,IPad,643g,7600 mAh,1 TB,A12Z Bionic,11,Gold,2020-07-21,589
iPad Air 2019,IPad,464g,7600 mAh,512 GB,A12Z Bionic,11,Gold,2020-09-23,1069
Apple iPad Air,IPad,643g,9720 mAh,256 GB,A12Z Bionic,10.9,Gold,2020-02-08,1069
iPad Pro 12.9.2020,IPad,464g,7600 mAh,1 TB,Apple A14 Bionic,10.9,Black,2020-03-25,589
iPad Pro 11 2020,IPad,643g,7600 mAh,512 GB,A12Z Bionic,10.5,Gold,2020-06-24,739
iPad Pro 12.9.2020,IPad,643g,9720 mAh,256 GB,Apple A12 Bionic,10.5,White,2020-10-16,1069
iPad Air 2019,IPad,473g,7600 mAh,256 GB,Apple A12 Bionic,10.9,White,2020-06-02,379
iPad Pro 11 2020,IPad,473g,7600 mAh,1 TB,A12Z Bionic,11,Black,2020-09-01,379
iPad Pro 12.9.2020,IPad,473g,7600 mAh,1 TB,Apple A12 Bionic,12.9,Black,2020-10-11,589
iPad Pro 11 2020,IPad,464g,7600 mAh,128 GB,A12Z Bionic,12.9,White,2020-02-10,739
iPad Pro 12.9.2020,IPad,464g,7600 mAh,128 GB,Apple A12 Bionic,11,Black,2020-10-31,379
iPad Pro 12.9.2020,IPad,643g,9720 mAh,1 TB,Apple A12 Bionic,11,Gold,2020-11-08,739
iPad Pro 12.9.2020,IPad,643g,7600 mAh,1 TB,A12Z Bionic,12.9,Blue,2020-03-23,739
iPad Air 2019,IPad,473g,9720 mAh,1 TB,Apple A14 Bionic,12.9,Red,2020-11-26,379
Apple iPad Air,IPad,464g,7600 mAh,1 TB,Apple A12 Bionic,10.9,Gold,2020-01-14,589
Apple iPad Air,IPad,643g,7600 mAh,512 GB,A12Z Bionic,10.5,Red,2020-01-25,869
iPad Pro 12.9.2020,IPad,464g,9720 mAh,512 GB,Apple A12 Bionic,10.9,Black,2020-08-27,1069
Apple iPad Air,IPad,464g,9720 mAh,512 GB,Apple A12 Bionic,10.9,Gold,2020-11-03,379
Apple iPad Air,IPad,643g,9720 mAh,256 GB,Apple A14 Bionic,11,Black,2020-06-24,869
iPad Pro 11 2020,IPad,643g,9720 mAh,128 GB,A12Z Bionic,10.5,White,2020-03-25,739
iPad Pro 12.9.2020,IPad,464g,9720 mAh,256 GB,Apple A14 Bionic,11,Red,2020-04-19,379
iPad Pro 11 2020,IPad,464g,7600 mAh,128 GB,Apple A12 Bionic,12.9,Red,2020-04-18,379
iPad Pro 11 2020,IPad,464g,9720 mAh,1 TB,Apple A14 Bionic,10.5,Black,2020-08-23,739
Apple iPad Air,IPad,643g,7600 mAh,256 GB,A12Z Bionic,12.9,Gold,2020-07-09,739
Apple iPad Air,IPad,473g,7600 mAh,512 GB,A12Z Bionic,10.9,Green,2020-01-23,379
iPad Air 2019,IPad,464g,7600 mAh,256 GB,A12Z Bionic,10.5,Gold,2020-10-06,869
iPad Pro 11 2020,IPad,643g,7600 mAh,128 GB,Apple A12 Bionic,10.9,Gold,2020-03-24,379
Apple iPad Air,IPad,464g,7600 mAh,1 TB,Apple A12 Bionic,10.5,White,2020-05-01,379
iPad Pro 12.9.2020,IPad,473g,7600 mAh,512 GB,Apple A12 Bionic,11,Blue,2020-02-14,379
iPad Pro 12.9.2020,IPad,464g,7600 mAh,128 GB,A12Z Bionic,12.9,Blue,2020-07-20,379
Apple iPad Air,IPad,643g,7600 mAh,256 GB,A12Z Bionic,10.9,Black,2020-05-24,379
iPad Pro 12.9.2020,IPad,643g,9720 mAh,128 GB,A12Z Bionic,11,Blue,2020-02-09,379
iPad Pro 12.9.2020,IPad,473g,7600 mAh,256 GB,A12Z Bionic,11,Black,2020-10-22,379
iPad Pro 12.9.2020,IPad,464g,9720 mAh,512 GB,Apple A14 Bionic,11,Red,2020-01-18,379
iPad Pro 11 2020,IPad,473g,7600 mAh,1 TB,Apple A14 Bionic,12.9,Black,2020-02-12,739
iPad Pro 12.9.2020,IPad,473g,7600 mAh,256 GB,A12Z Bionic,12.9,Black,2020-07-05,379
Apple iPad Air,IPad,643g,7600 mAh,256 GB,A12Z Bionic,10.5,Green,2020-10-02,379
iPad Pro 11 2020,IPad,643g,9720 mAh,256 GB,Apple A14 Bionic,10.9,Black,2020-03-17,1069
Apple iPad Air,IPad,473g,9720 mAh,1 TB,A12Z Bionic,11,Black,2020-04-26,869
iPad Air 2019,IPad,473g,9720 mAh,512 GB,Apple A14 Bionic,11,White,2020-01-16,589
iPad Pro 11 2020,IPad,643g,7600 mAh,1 TB,A12Z Bionic,12.9,Green,2020-08-30,1069
iPad Pro 11 2020,IPad,473g,7600 mAh,128 GB,A12Z Bionic,11,Blue,2020-10-28,1069
iPad Pro 11 2020,IPad,473g,7600 mAh,256 GB,A12Z Bionic,10.9,White,2020-08-09,739
iPad Pro 11 2020,IPad,464g,7600 mAh,128 GB,A12Z Bionic,12.9,Gold,2020-06-20,379
iPad Air 2019,IPad,643g,7600 mAh,1 TB,A12Z Bionic,10.9,Black,2020-11-08,869
Apple iPad Air,IPad,473g,7600 mAh,512 GB,Apple A12 Bionic,10.9,Gold,2020-02-18,739
iPad Pro 11 2020,IPad,464g,9720 mAh,512 GB,Apple A14 Bionic,10.5,Green,2020-03-07,379
Apple iPad Air,IPad,643g,9720 mAh,128 GB,A12Z Bionic,10.9,Green,2020-03-24,379
iPad Pro 11 2020,IPad,643g,7600 mAh,128 GB,Apple A14 Bionic,10.9,Red,2020-03-21,739
iPad Pro 12.9.2020,IPad,643g,7600 mAh,256 GB,Apple A14 Bionic,10.9,Gold,2020-11-17,589
iPad Pro 11 2020,IPad,473g,7600 mAh,1 TB,A12Z Bionic,11,Green,2020-03-13,379
iPad Pro 11 2020,IPad,473g,9720 mAh,128 GB,A12Z Bionic,10.9,Red,2020-09-21,739
Apple iPad Air,IPad,473g,9720 mAh,1 TB,Apple A14 Bionic,10.5,White,2020-05-28,379
Apple iPad Air,IPad,464g,9720 mAh,128 GB,Apple A14 Bionic,11,Red,2020-04-05,1069
iPad Air 2019,IPad,464g,9720 mAh,128 GB,Apple A14 Bionic,10.9,Gold,2020-05-06,379
iPad Air 2019,IPad,473g,7600 mAh,256 GB,Apple A12 Bionic,11,White,2020-09-10,379
iPad Pro 11 2020,IPad,643g,7600 mAh,256 GB,Apple A14 Bionic,12.9,Blue,2020-08-15,1069
iPad Pro 12.9.2020,IPad,473g,9720 mAh,512 GB,A12Z Bionic,12.9,Red,2020-04-11,1069
Apple iPad Air,IPad,643g,7600 mAh,512 GB,A12Z Bionic,10.9,Green,2020-05-10,589
iPad Pro 12.9.2020,IPad,464g,9720 mAh,512 GB,Apple A14 Bionic,12.9,Gold,2020-09-14,869
iPad Pro 11 2020,IPad,464g,9720 mAh,512 GB,A12Z Bionic,12.9,Blue,2020-10-03,739
iPad Pro 11 2020,IPad,464g,7600 mAh,256 GB,A12Z Bionic,12.9,Red,2020-08-03,1069
iPad Air 2019,IPad,464g,7600 mAh,512 GB,A12Z Bionic,10.9,Blue,2020-06-20,739
iPad Pro 12.9.2020,IPad,643g,7600 mAh,256 GB,Apple A14 Bionic,10.5,Black,2020-06-21,739
Apple iPad Air,IPad,643g,9720 mAh,512 GB,A12Z Bionic,10.9,White,2020-09-12,1069
Apple iPad Air,IPad,473g,7600 mAh,256 GB,A12Z Bionic,12.9,Green,2020-01-29,739
iPad Air 2019,IPad,464g,9720 mAh,512 GB,A12Z Bionic,10.9,Red,2020-03-16,1069
iPad Air 2019,IPad,643g,9720 mAh,256 GB,A12Z Bionic,10.9,Gold,2020-10-11,869
iPad Air 2019,IPad,643g,7600 mAh,128 GB,A12Z Bionic,10.5,Green,2020-08-24,1069
Apple iPad Air,IPad,464g,9720 mAh,512 GB,Apple A12 Bionic,10.5,Blue,2020-10-30,379
Apple iPad Air,IPad,464g,7600 mAh,1 TB,A12Z Bionic,12.9,Red,2020-02-04,869
iPad Pro 11 2020,IPad,464g,7600 mAh,128 GB,A12Z Bionic,10.9,Gold,2020-11-07,379
iPad Air 2019,IPad,464g,9720 mAh,512 GB,A12Z Bionic,10.9,Blue,2020-10-14,589
iPad Pro 11 2020,IPad,464g,7600 mAh,512 GB,A12Z Bionic,10.9,Green,2020-06-07,379
iPad Pro 11 2020,IPad,473g,7600 mAh,1 TB,Apple A14 Bionic,10.5,Black,2020-02-21,589
iPad Air 2019,IPad,643g,7600 mAh,512 GB,A12Z Bionic,11,White,2020-10-18,739
iPad Pro 12.9.2020,IPad,464g,9720 mAh,256 GB,A12Z Bionic,12.9,White,2020-05-10,1069
iPad Air 2019,IPad,473g,7600 mAh,256 GB,Apple A12 Bionic,11,Green,2020-08-06,379
Apple iPad Air,IPad,473g,7600 mAh,256 GB,Apple A12 Bionic,12.9,Black,2020-06-29,589
iPad Air 2019,IPad,464g,9720 mAh,256 GB,A12Z Bionic,10.5,Blue,2020-07-16,869
Apple iPad Air,IPad,643g,9720 mAh,256 GB,Apple A14 Bionic,12.9,Green,2020-08-10,589
Apple iPad Air,IPad,464g,9720 mAh,1 TB,A12Z Bionic,10.9,Gold,2020-11-12,869
Apple iPad Air,IPad,473g,9720 mAh,1 TB,Apple A14 Bionic,11,Gold,2020-02-20,869
iPad Pro 11 2020,IPad,643g,9720 mAh,512 GB,A12Z Bionic,10.5,White,2020-10-16,589
Apple iPad Air,IPad,643g,7600 mAh,512 GB,A12Z Bionic,11,Gold,2020-03-22,739
iPad Pro 12.9.2020,IPad,464g,7600 mAh,512 GB,A12Z Bionic,11,Blue,2020-08-21,869
iPad Pro 12.9.2020,IPad,473g,7600 mAh,512 GB,Apple A14 Bionic,10.5,Green,2020-11-04,379
iPad Pro 11 2020,IPad,464g,9720 mAh,512 GB,A12Z Bionic,11,Green,2020-05-06,589
iPad Pro 12.9.2020,IPad,464g,7600 mAh,128 GB,A12Z Bionic,10.5,Green,2020-02-10,1069
iPad Pro 12.9.2020,IPad,643g,7600 mAh,256 GB,Apple A14 Bionic,10.5,Black,2020-03-15,869
iPad Pro 12.9.2020,IPad,643g,9720 mAh,128 GB,Apple A14 Bionic,10.9,Black,2020-03-31,869
Apple iPad Air,IPad,643g,9720 mAh,128 GB,Apple A14 Bionic,12.9,Blue,2020-03-12,1069
Apple iPad Air,IPad,643g,9720 mAh,256 GB,Apple A14 Bionic,12.9,Red,2020-02-06,379
Apple iPad Air,IPad,643g,7600 mAh,256 GB,Apple A12 Bionic,11,Red,2020-01-26,379
Apple iPad Air,IPad,464g,9720 mAh,1 TB,A12Z Bionic,11,Gold,2020-07-08,589
iPad Air 2019,IPad,464g,9720 mAh,128 GB,A12Z Bionic,10.9,Blue,2020-10-14,869
Apple iPad Air,IPad,464g,7600 mAh,128 GB,Apple A14 Bionic,12.9,Blue,2020-10-27,739
iPad Air 2019,IPad,464g,9720 mAh,256 GB,A12Z Bionic,10.9,Gold,2020-09-20,869
iPad Pro 11 2020,IPad,473g,9720 mAh,1 TB,Apple A14 Bionic,11,Blue,2020-08-25,1069
Apple iPad Air,IPad,464g,7600 mAh,512 GB,A12Z Bionic,10.5,Red,2020-07-05,379
iPad Pro 11 2020,IPad,464g,9720 mAh,256 GB,Apple A14 Bionic,10.9,Blue,2020-03-03,379
Apple iPad Air,IPad,473g,9720 mAh,256 GB,Apple A12 Bionic,10.9,Red,2020-05-18,379
Apple iPad Air,IPad,473g,9720 mAh,256 GB,Apple A14 Bionic,12.9,Black,2020-08-11,1069
iPad Air 2019,IPad,643g,9720 mAh,1 TB,Apple A14 Bionic,11,White,2020-03-23,869
iPad Pro 11 2020,IPad,643g,9720 mAh,128 GB,A12Z Bionic,12.9,Black,2020-10-12,379
iPad Air 2019,IPad,643g,7600 mAh,512 GB,Apple A14 Bionic,10.9,White,2020-08-31,379
iPad Air 2019,IPad,643g,9720 mAh,1 TB,Apple A14 Bionic,10.5,Black,2020-10-10,739
iPad Pro 11 2020,IPad,643g,7600 mAh,512 GB,Apple A14 Bionic,11,Black,2020-11-18,1069
iPad Pro 12.9.2020,IPad,464g,9720 mAh,512 GB,A12Z Bionic,12.9,Green,2020-09-06,869
iPad Air 2019,IPad,464g,9720 mAh,128 GB,Apple A12 Bionic,10.9,White,2020-06-27,1069
iPad Pro 12.9.2020,IPad,473g,9720 mAh,1 TB,A12Z Bionic,12.9,White,2020-08-03,379
iPad Pro 11 2020,IPad,464g,7600 mAh,1 TB,Apple A14 Bionic,10.9,Red,2020-08-26,589
iPad Air 2019,IPad,464g,9720 mAh,1 TB,A12Z Bionic,11,White,2020-05-03,589
Apple iPad Air,IPad,643g,9720 mAh,1 TB,Apple A12 Bionic,10.9,Gold,2020-09-18,1069
iPad Air 2019,IPad,643g,7600 mAh,512 GB,A12Z Bionic,12.9,Green,2020-04-25,589
iPad Pro 11 2020,IPad,473g,7600 mAh,128 GB,Apple A14 Bionic,11,White,2020-05-20,739
iPad Pro 12.9.2020,IPad,643g,7600 mAh,1 TB,A12Z Bionic,10.5,Green,2020-09-04,739
iPad Pro 11 2020,IPad,464g,7600 mAh,128 GB,Apple A12 Bionic,10.9,White,2020-11-05,869
Apple iPad Air,IPad,464g,9720 mAh,256 GB,Apple A12 Bionic,12.9,Red,2020-08-15,379
iPad Pro 12.9.2020,IPad,464g,9720 mAh,128 GB,A12Z Bionic,10.5,White,2020-01-25,739
iPad Air 2019,IPad,473g,9720 mAh,128 GB,A12Z Bionic,11,Red,2020-08-18,869
iPad Pro 12.9.2020,IPad,473g,7600 mAh,256 GB,A12Z Bionic,12.9,Gold,2020-07-03,379
iPad Pro 11 2020,IPad,473g,7600 mAh,128 GB,Apple A12 Bionic,12.9,Black,2020-02-26,379
iPad Pro 12.9.2020,IPad,643g,7600 mAh,512 GB,A12Z Bionic,10.5,Blue,2020-07-12,1069
iPad Pro 12.9.2020,IPad,643g,7600 mAh,256 GB,Apple A12 Bionic,10.9,Gold,2020-01-15,379
iPad Air 2019,IPad,464g,7600 mAh,128 GB,A12Z Bionic,11,White,2020-06-01,589
Apple iPad Air,IPad,464g,9720 mAh,1 TB,A12Z Bionic,10.9,White,2020-08-13,379
iPad Pro 11 2020,IPad,464g,7600 mAh,512 GB,A12Z Bionic,10.5,Green,2020-07-31,739
iPad Pro 12.9.2020,IPad,464g,7600 mAh,256 GB,A12Z Bionic,10.9,White,2020-07-25,379
iPad Pro 11 2020,IPad,464g,9720 mAh,512 GB,A12Z Bionic,10.5,Black,2020-07-09,589
Apple iPad Air,IPad,464g,9720 mAh,256 GB,A12Z Bionic,11,Blue,2020-01-22,379
iPad Pro 11 2020,IPad,473g,9720 mAh,128 GB,Apple A12 Bionic,11,Red,2020-05-26,379
iPad Pro 12.9.2020,IPad,473g,7600 mAh,1 TB,A12Z Bionic,11,Gold,2020-05-13,379
iPad Air 2019,IPad,464g,7600 mAh,512 GB,Apple A12 Bionic,10.9,Green,2020-04-13,739
Apple iPad Air,IPad,473g,9720 mAh,1 TB,Apple A12 Bionic,10.5,Green,2020-02-05,869
iPad Pro 12.9.2020,IPad,643g,7600 mAh,1 TB,Apple A14 Bionic,12.9,Gold,2020-05-12,1069
iPad Pro 12.9.2020,IPad,643g,7600 mAh,256 GB,Apple A12 Bionic,10.9,Green,2020-11-18,739
iPad Air 2019,IPad,473g,7600 mAh,512 GB,Apple A12 Bionic,10.9,White,2020-10-05,739
iPad Pro 12.9.2020,IPad,473g,7600 mAh,1 TB,Apple A12 Bionic,10.5,Gold,2020-02-05,739
Apple iPad Air,IPad,473g,9720 mAh,128 GB,A12Z Bionic,10.5,White,2020-04-12,739
iPad Pro 12.9.2020,IPad,643g,9720 mAh,512 GB,A12Z Bionic,10.9,Blue,2020-01-22,379
iPad Air 2019,IPad,643g,7600 mAh,128 GB,A12Z Bionic,10.5,Gold,2020-03-18,1069
iPad Pro 12.9.2020,IPad,473g,7600 mAh,512 GB,A12Z Bionic,10.5,Gold,2020-01-25,869
iPad Pro 11 2020,IPad,464g,9720 mAh,512 GB,Apple A12 Bionic,12.9,Black,2020-07-23,739
Apple iPad Air,IPad,473g,9720 mAh,128 GB,Apple A14 Bionic,10.9,White,2020-05-17,1069
iPad Pro 11 2020,IPad,464g,7600 mAh,128 GB,A12Z Bionic,12.9,Blue,2020-06-19,739
iPad Air 2019,IPad,473g,7600 mAh,256 GB,A12Z Bionic,10.5,Blue,2020-04-26,379
iPad Pro 11 2020,IPad,473g,7600 mAh,1 TB,A12Z Bionic,10.5,White,2020-11-20,379
iPad Air 2019,IPad,464g,9720 mAh,1 TB,A12Z Bionic,10.9,Black,2020-04-03,1069
iPad Pro 12.9.2020,IPad,643g,7600 mAh,1 TB,Apple A12 Bionic,10.5,Green,2020-05-15,1069
Apple iPad Air,IPad,643g,9720 mAh,256 GB,A12Z Bionic,10.5,Gold,2020-06-20,379
Apple iPad Air,IPad,643g,9720 mAh,512 GB,A12Z Bionic,10.5,Gold,2020-10-12,1069
iPad Pro 11 2020,IPad,464g,9720 mAh,512 GB,A12Z Bionic,12.9,Gold,2020-04-30,589
iPad Pro 12.9.2020,IPad,464g,9720 mAh,256 GB,A12Z Bionic,12.9,Black,2020-01-10,1069
Apple iPad Air,IPad,464g,7600 mAh,1 TB,A12Z Bionic,11,Gold,2020-09-28,869
iPad Pro 11 2020,IPad,643g,7600 mAh,128 GB,A12Z Bionic,10.9,White,2020-09-01,869
iPad Pro 11 2020,IPad,643g,7600 mAh,256 GB,A12Z Bionic,11,Gold,2020-09-01,379
iPad Pro 12.9.2020,IPad,643g,7600 mAh,128 GB,A12Z Bionic,10.9,Green,2020-03-10,869
iPad Pro 11 2020,IPad,643g,9720 mAh,128 GB,A12Z Bionic,11,Green,2020-10-28,379
iPad Pro 11 2020,IPad,473g,9720 mAh,128 GB,Apple A14 Bionic,11,Green,2020-07-02,379
Apple iPad Air,IPad,464g,7600 mAh,128 GB,Apple A14 Bionic,10.5,Blue,2020-04-01,379
iPad Air 2019,IPad,643g,7600 mAh,256 GB,Apple A12 Bionic,10.5,White,2020-03-28,1069
iPad Pro 11 2020,IPad,464g,9720 mAh,256 GB,A12Z Bionic,12.9,Gold,2020-09-16,1069
Apple iPad Air,IPad,473g,9720 mAh,512 GB,Apple A12 Bionic,12.9,Blue,2020-07-25,1069
iPad Pro 12.9.2020,IPad,464g,7600 mAh,1 TB,A12Z Bionic,10.9,Gold,2020-06-21,379
iPad Air 2019,IPad,643g,7600 mAh,128 GB,Apple A12 Bionic,12.9,Blue,2020-11-07,379
iPad Air 2019,IPad,473g,7600 mAh,1 TB,Apple A14 Bionic,11,Green,2020-03-21,379
iPad Air 2019,IPad,473g,9720 mAh,256 GB,A12Z Bionic,10.5,Red,2020-04-11,589
Apple iPad Air,IPad,464g,7600 mAh,512 GB,A12Z Bionic,12.9,Blue,2020-07-06,589
iPad Pro 11 2020,IPad,473g,7600 mAh,256 GB,Apple A14 Bionic,11,Black,2020-02-24,1069
iPad Air 2019,IPad,643g,9720 mAh,1 TB,Apple A12 Bionic,10.5,Black,2020-09-06,739
Apple iPad Air,IPad,643g,7600 mAh,1 TB,Apple A14 Bionic,11,Black,2020-05-17,379
iPad Pro 12.9.2020,IPad,464g,9720 mAh,512 GB,Apple A14 Bionic,10.5,Black,2020-03-28,589
iPad Air 2019,IPad,643g,9720 mAh,128 GB,A12Z Bionic,10.9,Red,2020-11-15,739
iPad Pro 11 2020,IPad,643g,9720 mAh,512 GB,A12Z Bionic,10.9,Black,2020-06-20,589
