iPhone XR,Phone,164g,2775 mAh,32 GB,Apple A13 Bionic,6.5,Black,2020-04-15,1379
iPhone 12 Pro,Phone,164g,,64 GB,Apple A12 Bionic,4.7,Green,2020-11-21,709
iPhone 12 Mini,Phone,228g,2658 mAh,32 GB,Apple A13 Bionic,6.5,Red,2020-11-12,699
iPhone 12 Pro,Phone,164g,1828 mAh,64 GB,Apple A14 Bionic,6.5,Green,2020-08-29,925
iPhone 12 Pro Max,Phone,177g,3190 mAh,512 GB,Apple A14 Bionic,5.4,White,2020-11-02,995
iPhone 11 Pro,Phone,228g,2775 mAh,64 GB,Apple A12 Bionic,5.4,Gold,2020-07-30,709
iPhone XR,Phone,189g,,32 GB,Apple A14 Bionic,5.8,White,2020-02-22,639
iPhone 11 Pro Max,Phone,228g,2775 mAh,64 GB,Apple A12 Bionic,6.5,Green,2020-04-19,949
iPhone 11 Pro,Phone,177g,1828 mAh,512 GB,Apple A13 Bionic,6.5,Red,2020-07-01,709
iPhone XS,Phone,164g,1828 mAh,256 GB,Apple A13 Bionic,5.4,Green,2020-10-26,639
iPhone 12 Mini,Phone,189g,2775 mAh,256 GB,Apple A14 Bionic,6.1,Green,2020-11-16,709
iPhone 12 Pro,Phone,228g,,32 GB,Apple A13 Bionic,4.7,Black,2020-03-28,1199
iPhone XR,Phone,228g,2658 mAh,512 GB,Apple A14 Bionic,6.1,Black,2020-02-06,639
iPhone XS Max,Phone,189g,2775 mAh,64 GB,Apple A14 Bionic,5.8,White,2020-06-28,1379
iPhone 12 Pro,Phone,189g,,256 GB,Apple A13 Bionic,6.1,Red,2020-05-02,1515
iPhone SE,Phone,164g,2658 mAh,32 GB,Apple A13 Bionic,6.1,Red,2020-04-15,995
iPhone 12 Pro,Phone,228g,1828 mAh,256 GB,Apple A12 Bionic,5.8,Gold,2020-05-02,949
iPhone 11 Pro Max,Phone,189g,3190 mAh,32 GB,Apple A12 Bionic,6.5,Gold,2020-09-13,1199
iPhone 12,Phone,189g,1828 mAh,64 GB,Apple A14 Bionic,6.7,Black,2020-06-29,1639
iPhone 12 Mini,Phone,177g,2775 mAh,64 GB,Apple A12 Bionic,4.7,Black,2020-10-24,1199
iPhone XS Max,Phone,164g,2658 mAh,32 GB,Apple A14 Bionic,5.8,Gold,2020-08-18,849
iPhone 11 Pro,Phone,177g,2658 mAh,64 GB,Apple A13 Bionic,5.4,Green,2020-09-14,995
iPhone 12 Pro,Phone,177g,2658 mAh,512 GB,Apple A14 Bionic,5.4,Blue,2020-02-12,849
iPhone 11 Pro,Phone,164g,,32 GB,Apple A14 Bionic,5.4,Gold,2020-02-09,599
iPhone 12,Phone,164g,,64 GB,Apple A12 Bionic,6.5,Green,2020-05-23,599
iPhone 11,Phone,189g,,32 GB,Apple A12 Bionic,6.5,Green,2020-07-16,925
iPhone XS Max,Phone,164g,2658 mAh,32 GB,Apple A12 Bionic,4.7,Blue,2020-04-10,1449
iPhone 12,Phone,189g,1828 mAh,512 GB,Apple A13 Bionic,6.5,Red,2020-08-10,1379
iPhone 12,Phone,189g,1828 mAh,64 GB,Apple A13 Bionic,6.1,Green,2020-10-26,849
iPhone XR,Phone,164g,,32 GB,Apple A12 Bionic,6.1,Blue,2020-01-31,1639
iPhone XS,Phone,164g,1828 mAh,256 GB,Apple A13 Bionic,6.5,Gold,2020-08-13,1515
iPhone 11 Pro,Phone,228g,2658 mAh,64 GB,Apple A13 Bionic,6.5,Red,2020-11-11,949
iPhone XR,Phone,164g,2658 mAh,32 GB,Apple A13 Bionic,6.1,Gold,2020-02-05,599
iPhone SE,Phone,164g,2775 mAh,32 GB,Apple A14 Bionic,6.7,Black,2020-11-12,599
iPhone 12 Pro Max,Phone,177g,2775 mAh,32 GB,Apple A13 Bionic,6.5,White,2020-09-24,1379
iPhone 11,Phone,164g,2775 mAh,32 GB,Apple A14 Bionic,6.5,Gold,2020-02-20,599
iPhone 12 Pro,Phone,177g,,64 GB,Apple A12 Bionic,6.5,White,2020-08-24,949
iPhone 12 Pro,Phone,177g,1828 mAh,64 GB,Apple A14 Bionic,5.4,Green,2020-02-04,1449
iPhone XS,Phone,177g,,64 GB,Apple A13 Bionic,5.8,Black,2020-10-13,1639
iPhone 12 Mini,Phone,189g,,64 GB,Apple A13 Bionic,6.5,Green,2020-05-25,949
iPhone 11,Phone,164g,,64 GB,Apple A13 Bionic,6.7,Black,2020-11-05,639
iPhone 12 Pro,Phone,177g,,32 GB,Apple A12 Bionic,4.7,Blue,2020-10-15,599
iPhone 12,Phone,164g,2658 mAh,64 GB,Apple A12 Bionic,6.7,Red,2020-07-10,1639
iPhone XS,Phone,228g,,64 GB,Apple A12 Bionic,5.8,Red,2020-07-24,949
iPhone XR,Phone,177g,1828 mAh,64 GB,Apple A13 Bionic,5.4,Gold,2020-08-29,1515
iPhone XR,Phone,189g,3190 mAh,512 GB,Apple A13 Bionic,4.7,Blue,2020-07-27,699
iPhone 11 Pro Max,Phone,164g,2658 mAh,512 GB,Apple A12 Bionic,4.7,White,2020-05-19,929
iPhone 12 Pro,Phone,177g,3190 mAh,256 GB,Apple A14 Bionic,6.7,Gold,2020-10-01,709
iPhone XS Max,Phone,189g,3190 mAh,256 GB,Apple A12 Bionic,4.7,Gold,2020-05-16,1199
iPhone 12 Pro Max,Phone,189g,1828 mAh,32 GB,Apple A14 Bionic,5.8,Green,2020-05-25,709
iPhone SE,Phone,228g,2658 mAh,256 GB,Apple A12 Bionic,4.7,Green,2020-02-07,599
iPhone 11 Pro,Phone,228g,2658 mAh,64 GB,Apple A13 Bionic,5.8,Black,2020-01-18,849
iPhone 11,Phone,177g,,32 GB,Apple A14 Bionic,6.1,Blue,2020-01-29,1639
iPhone 12 Pro,Phone,164g,3190 mAh,64 GB,Apple A13 Bionic,6.5,White,2020-08-26,1379
iPhone 12,Phone,177g,2658 mAh,512 GB,Apple A13 Bionic,6.5,Red,2020-07-03,1449
iPhone XS,Phone,164g,,256 GB,Apple A14 Bionic,4.7,Blue,2020-08-03,849
iPhone 12,Phone,177g,2775 mAh,32 GB,Apple A13 Bionic,6.1,White,2020-11-22,849
iPhone SE,Phone,164g,3190 mAh,32 GB,Apple A14 Bionic,6.1,Blue,2020-07-25,1449
iPhone 11 Pro Max,Phone,228g,1828 mAh,32 GB,Apple A12 Bionic,4.7,Blue,2020-05-13,1199
iPhone 11,Phone,164g,2658 mAh,64 GB,Apple A12 Bionic,5.8,White,2020-06-22,925
iPhone 11,Phone,228g,2658 mAh,256 GB,Apple A14 Bionic,6.5,Gold,2020-08-21,599
iPhone XS Max,Phone,177g,1828 mAh,512 GB,Apple A14 Bionic,4.7,Green,2020-10-26,849
iPhone 11,Phone,189g,3190 mAh,64 GB,Apple A14 Bionic,6.7,Red,2020-05-05,639
iPhone 12,Phone,177g,2775 mAh,64 GB,Apple A13 Bionic,6.1,Black,2020-09-21,709
iPhone 12 Mini,Phone,177g,2775 mAh,256 GB,Apple A12 Bionic,6.1,White,2020-11-11,1379
iPhone 12 Pro,Phone,164g,3190 mAh,32 GB,Apple A13 Bionic,4.7,Blue,2020-02-05,679
iPhone 12 Mini,Phone,228g,3190 mAh,512 GB,Apple A14 Bionic,4.7,White,2020-03-24,925
iPhone 11 Pro Max,Phone,189g,2775 mAh,64 GB,Apple A14 Bionic,5.4,Green,2020-10-17,639
iPhone 12 Mini,Phone,164g,3190 mAh,64 GB,Apple A14 Bionic,6.5,Green,2020-11-03,1199
iPhone XR,Phone,228g,,64 GB,Apple A13 Bionic,6.1,Green,2020-08-31,639
iPhone SE,Phone,177g,2658 mAh,64 GB,Apple A12 Bionic,6.5,Gold,2020-09-27,699
iPhone 11,Phone,177g,,512 GB,Apple A13 Bionic,6.7,White,2020-03-11,949
iPhone 12 Pro,Phone,164g,2658 mAh,512 GB,Apple A12 Bionic,4.7,Green,2020-09-20,925
iPhone 12 Pro Max,Phone,164g,,512 GB,Apple A14 Bionic,4.7,Green,2020-02-04,1639
iPhone 12 Mini,Phone,177g,,32 GB,Apple A12 Bionic,6.1,Red,2020-11-02,709
iPhone 12 Pro,Phone,164g,3190 mAh,32 GB,Apple A13 Bionic,6.7,Red,2020-01-20,995
iPhone 11 Pro Max,Phone,228g,2775 mAh,64 GB,Apple A14 Bionic,6.5,Green,2020-08-06,1449
iPhone XS,Phone,177g,2775 mAh,512 GB,Apple A12 Bionic,6.7,Red,2020-05-21,1199
iPhone 12 Pro Max,Phone,164g,,64 GB,Apple A14 Bionic,6.5,Blue,2020-04-21,1515
iPhone 11 Pro Max,Phone,177g,3190 mAh,512 GB,Apple A12 Bionic,5.8,Green,2020-05-24,1379
iPhone 12 Mini,Phone,164g,2775 mAh,256 GB,Apple A13 Bionic,5.8,Blue,2020-07-03,1379
iPhone 12 Pro Max,Phone,164g,,64 GB,Apple A12 Bionic,6.5,Red,2020-03-13,599
iPhone 12 Pro,Phone,228g,2775 mAh,32 GB,Apple A13 Bionic,6.1,White,2020-03-19,709
iPhone 11 Pro Max,Phone,228g,,32 GB,Apple A13 Bionic,6.5,Gold,2020-06-29,1449
iPhone 12 Pro Max,Phone,228g,3190 mAh,32 GB,Apple A13 Bionic,5.4,Blue,2020-05-19,849
iPhone 11,Phone,189g,1828 mAh,64 GB,Apple A14 Bionic,5.8,Green,2020-03-05,709
iPhone 12,Phone,189g,2775 mAh,256 GB,Apple A12 Bionic,6.5,Black,2020-11-02,709
iPhone XS,Phone,228g,2775 mAh,32 GB,Apple A13 Bionic,6.5,Blue,2020-07-28,929
iPhone 12 Pro,Phone,189g,2775 mAh,32 GB,Apple A12 Bionic,6.1,Gold,2020-07-21,1515
iPhone SE,Phone,164g,2775 mAh,512 GB,Apple A12 Bionic,6.5,Green,2020-03-07,995
iPhone XR,Phone,164g,1828 mAh,256 GB,Apple A13 Bionic,6.1,Blue,2020-07-10,1379
iPhone 12 Pro Max,Phone,189g,1828 mAh,64 GB,Apple A13 Bionic,6.7,Red,2020-09-23,995
iPhone SE,Phone,177g,2775 mAh,512 GB,Apple A14 Bionic,6.7,Red,2020-02-13,849
iPhone 11 Pro Max,Phone,189g,,256 GB,Apple A12 Bionic,4.7,Gold,2020-08-16,639
iPhone 11 Pro,Phone,177g,1828 mAh,64 GB,Apple A13 Bionic,4.7,White,2020-03-30,849
iPhone SE,Phone,164g,3190 mAh,32 GB,Apple A12 Bionic,6.7,Green,2020-07-29,639
iPhone XS,Phone,164g,2775 mAh,64 GB,Apple A12 Bionic,4.7,Green,2020-10-06,679
iPhone XS,Phone,189g,2658 mAh,256 GB,Apple A14 Bionic,6.7,Gold,2020-04-20,1199
iPhone XR,Phone,177g,2658 mAh,256 GB,Apple A13 Bionic,5.4,Red,2020-08-15,699
iPhone 11 Pro,Phone,177g,,256 GB,Apple A12 Bionic,5.4,Black,2020-11-14,599
iPhone SE,Phone,189g,,256 GB,Apple A14 Bionic,5.8,Red,2020-03-14,1639
iPhone XR,Phone,228g,2658 mAh,512 GB,Apple A12 Bionic,6.5,White,2020-03-20,1639
iPhone XR,Phone,164g,1828 mAh,256 GB,Apple A12 Bionic,6.5,Green,2020-03-30,679
iPhone XR,Phone,164g,3190 mAh,512 GB,Apple A14 Bionic,6.1,Green,2020-09-08,599
iPhone XS Max,Phone,228g,2658 mAh,512 GB,Apple A12 Bionic,4.7,Red,2020-11-02,639
iPhone XS,Phone,164g,2658 mAh,64 GB,Apple A12 Bionic,6.7,Green,2020-11-25,1515
iPhone XS Max,Phone,164g,2775 mAh,64 GB,Apple A13 Bionic,5.4,Red,2020-10-25,1379
iPhone XR,Phone,177g,2775 mAh,32 GB,Apple A12 Bionic,5.8,Gold,2020-07-02,995
iPhone XS Max,Phone,177g,1828 mAh,512 GB,Apple A12 Bionic,6.5,Red,2020-06-27,699
iPhone XS Max,Phone,177g,3190 mAh,64 GB,Apple A14 Bionic,6.5,Black,2020-09-22,1379
iPhone 12 Mini,Phone,164g,3190 mAh,512 GB,Apple A13 Bionic,5.4,Green,2020-04-18,949
iPhone 12 Mini,Phone,177g,1828 mAh,64 GB,Apple A12 Bionic,6.1,White,2020-10-21,709
iPhone 11 Pro,Phone,228g,,32 GB,Apple A13 Bionic,6.5,Black,2020-07-29,1379
iPhone 12 Pro,Phone,189g,3190 mAh,32 GB,Apple A12 Bionic,5.8,White,2020-01-10,1639
iPhone 12,Phone,164g,3190 mAh,256 GB,Apple A12 Bionic,6.7,Green,2020-04-11,995
iPhone XR,Phone,228g,,64 GB,Apple A12 Bionic,6.7,White,2020-08-15,639
iPhone 12,Phone,177g,3190 mAh,32 GB,Apple A12 Bionic,6.7,Black,2020-11-07,1379
iPhone SE,Phone,189g,1828 mAh,64 GB,Apple A14 Bionic,6.1,Blue,2020-03-23,699
iPhone XS,Phone,189g,2658 mAh,256 GB,Apple A13 Bionic,6.7,Gold,2020-02-22,1639
iPhone 11 Pro,Phone,177g,3190 mAh,32 GB,Apple A13 Bionic,6.7,White,2020-09-01,1199
iPhone 11,Phone,228g,2658 mAh,32 GB,Apple A13 Bionic,5.4,Black,2020-10-19,1379
iPhone 12 Mini,Phone,177g,2775 mAh,32 GB,Apple A13 Bionic,6.7,Red,2020-01-15,599
iPhone 12,Phone,228g,2775 mAh,256 GB,Apple A12 Bionic,6.1,Red,2020-02-07,709
iPhone 12 Mini,Phone,177g,2775 mAh,256 GB,Apple A14 Bionic,6.5,Black,2020-03-23,699
iPhone 11 Pro Max,Phone,189g,2658 mAh,64 GB,Apple A12 Bionic,5.8,Black,2020-07-23,1199
iPhone XR,Phone,228g,,256 GB,Apple A12 Bionic,5.4,Black,2020-06-28,949
iPhone 12,Phone,177g,2658 mAh,32 GB,Apple A14 Bionic,5.4,Blue,2020-04-15,699
iPhone XS Max,Phone,164g,2775 mAh,512 GB,Apple A12 Bionic,5.8,Green,2020-07-26,949
iPhone 12 Pro Max,Phone,164g,2775 mAh,64 GB,Apple A12 Bionic,4.7,Green,2020-03-05,849
iPhone 12 Pro Max,Phone,189g,,32 GB,Apple A14 Bionic,5.4,Gold,2020-07-15,1449
iPhone 12,Phone,189g,3190 mAh,64 GB,Apple A12 Bionic,6.1,Blue,2020-05-15,995
iPhone 12 Pro,Phone,228g,1828 mAh,512 GB,Apple A13 Bionic,5.8,Gold,2020-10-13,1379
iPhone 12 Pro Max,Phone,189g,1828 mAh,512 GB,Apple A12 Bionic,6.7,Blue,2020-05-24,925
iPhone SE,Phone,177g,2658 mAh,32 GB,Apple A14 Bionic,5.8,White,2020-04-25,849
iPhone 12 Mini,Phone,228g,1828 mAh,256 GB,Apple A13 Bionic,6.1,Black,2020-05-30,849
iPhone XS Max,Phone,164g,1828 mAh,64 GB,Apple A12 Bionic,5.4,Gold,2020-04-03,1379
iPhone 12 Pro Max,Phone,177g,3190 mAh,64 GB,Apple A13 Bionic,6.1,White,2020-10-03,849
iPhone XS,Phone,164g,3190 mAh,64 GB,Apple A13 Bionic,5.8,Red,2020-04-16,679
iPhone XR,Phone,189g,2775 mAh,256 GB,Apple A14 Bionic,4.7,White,2020-11-04,1379
iPhone XR,Phone,164g,,512 GB,Apple A14 Bionic,6.1,Green,2020-08-29,1515
iPhone 11,Phone,177g,2658 mAh,64 GB,Apple A12 Bionic,6.5,Blue,2020-07-29,639
iPhone 11 Pro,Phone,164g,1828 mAh,32 GB,Apple A13 Bionic,5.4,White,2020-06-22,639
iPhone 12,Phone,164g,1828 mAh,256 GB,Apple A12 Bionic,5.8,Gold,2020-06-05,1199
iPhone XS Max,Phone,228g,3190 mAh,256 GB,Apple A12 Bionic,5.4,Green,2020-04-01,849
iPhone 12 Pro,Phone,177g,1828 mAh,512 GB,Apple A13 Bionic,6.5,White,2020-01-20,925
iPhone SE,Phone,189g,2658 mAh,256 GB,Apple A14 Bionic,5.8,Red,2020-07-23,1639
iPhone 11 Pro,Phone,164g,2658 mAh,64 GB,Apple A12 Bionic,6.5,Red,2020-08-05,949
iPhone 11,Phone,189g,2775 mAh,32 GB,Apple A13 Bionic,6.7,Blue,2020-05-08,925
iPhone 12 Pro Max,Phone,177g,3190 mAh,256 GB,Apple A13 Bionic,5.8,Green,2020-08-05,709
iPhone XS,Phone,164g,1828 mAh,32 GB,Apple A13 Bionic,5.8,Green,2020-01-26,1199
iPhone 12 Mini,Phone,177g,3190 mAh,256 GB,Apple A14 Bionic,6.5,Green,2020-09-10,709
iPhone 11 Pro,Phone,164g,3190 mAh,512 GB,Apple A12 Bionic,6.5,Gold,2020-11-19,709
iPhone 12 Pro,Phone,189g,1828 mAh,512 GB,Apple A14 Bionic,5.4,Gold,2020-07-27,949
iPhone XS Max,Phone,228g,,512 GB,Apple A13 Bionic,5.4,Green,2020-04-01,699
iPhone 12 Pro Max,Phone,177g,2658 mAh,512 GB,Apple A14 Bionic,4.7,Black,2020-04-13,709
iPhone 11 Pro,Phone,189g,,32 GB,Apple A13 Bionic,6.7,Gold,2020-07-19,679
iPhone 12 Pro,Phone,189g,1828 mAh,256 GB,Apple A13 Bionic,5.4,Black,2020-07-01,639
iPhone XR,Phone,164g,1828 mAh,64 GB,Apple A14 Bionic,5.4,Black,2020-11-09,925
iPhone XS Max,Phone,177g,3190 mAh,256 GB,Apple A12 Bionic,6.1,Red,2020-08-30,1639
iPhone 12,Phone,228g,1828 mAh,256 GB,Apple A13 Bionic,4.7,Green,2020-02-22,599
iPhone 11 Pro Max,Phone,164g,3190 mAh,64 GB,Apple A13 Bionic,6.7,Gold,2020-02-03,925
iPhone 12 Mini,Phone,228g,1828 mAh,512 GB,Apple A14 Bionic,5.8,Blue,2020-02-13,639
iPhone 11 Pro,Phone,177g,3190 mAh,32 GB,Apple A14 Bionic,6.7,Red,2020-07-14,925
iPhone SE,Phone,228g,,512 GB,Apple A14 Bionic,4.7,Red,2020-10-13,1639
iPhone 12 Pro,Phone,228g,,512 GB,Apple A14 Bionic,6.7,Green,2020-05-26,699
iPhone XS,Phone,228g,,32 GB,Apple A14 Bionic,6.5,Red,2020-06-20,949
iPhone 12,Phone,189g,2775 mAh,32 GB,Apple A13 Bionic,5.8,Gold,2020-09-27,1379
iPhone 12 Mini,Phone,177g,3190 mAh,32 GB,Apple A13 Bionic,5.8,Green,2020-06-27,995
iPhone XS Max,Phone,177g,2775 mAh,256 GB,Apple A12 Bionic,5.4,Black,2020-05-07,925
iPhone 11 Pro Max,Phone,177g,3190 mAh,512 GB,Apple A13 Bionic,6.5,Blue,2020-10-13,1199
iPhone 12 Pro,Phone,177g,1828 mAh,32 GB,Apple A12 Bionic,5.8,Green,2020-05-05,949
iPhone 12,Phone,189g,,256 GB,Apple A14 Bionic,6.7,Gold,2020-03-03,849
iPhone XS,Phone,189g,2658 mAh,32 GB,Apple A12 Bionic,6.5,Green,2020-04-18,1449
iPhone 12 Pro Max,Phone,189g,3190 mAh,512 GB,Apple A13 Bionic,5.8,Blue,2020-04-12,849
iPhone 12 Pro Max,Phone,177g,2658 mAh,64 GB,Apple A12 Bionic,6.5,Blue,2020-10-28,1639
iPhone 11 Pro,Phone,164g,,64 GB,Apple A13 Bionic,6.7,Green,2020-02-03,1379
iPhone 12 Pro Max,Phone,164g,,512 GB,Apple A13 Bionic,4.7,Green,2020-05-19,929
iPhone SE,Phone,228g,1828 mAh,32 GB,Apple A14 Bionic,4.7,Green,2020-07-28,639
iPhone XR,Phone,189g,,256 GB,Apple A13 Bionic,5.8,White,2020-09-13,925
iPhone XS Max,Phone,228g,2658 mAh,32 GB,Apple A14 Bionic,5.4,Black,2020-08-27,929
iPhone 12 Mini,Phone,189g,,64 GB,Apple A14 Bionic,6.5,Green,2020-02-29,639
iPhone 12,Phone,228g,3190 mAh,256 GB,Apple A13 Bionic,6.5,Blue,2020-11-05,1449
iPhone 11 Pro Max,Phone,189g,,512 GB,Apple A14 Bionic,4.7,Blue,2020-04-17,1515
iPhone XS,Phone,189g,,512 GB,Apple A14 Bionic,6.5,Red,2020-06-25,1199
iPhone XS,Phone,189g,1828 mAh,64 GB,Apple A13 Bionic,5.4,Red,2020-07-13,679
iPhone XS,Phone,189g,,256 GB,Apple A13 Bionic,5.8,White,2020-03-09,949
iPhone 11,Phone,189g,2658 mAh,256 GB,Apple A14 Bionic,6.5,Gold,2020-09-16,1379
iPhone XR,Phone,164g,,32 GB,Apple A14 Bionic,6.5,Black,2020-05-09,1379
iPhone 11,Phone,177g,2775 mAh,64 GB,Apple A13 Bionic,6.5,Red,2020-08-12,949
iPhone 11 Pro Max,Phone,177g,3190 mAh,64 GB,Apple A12 Bionic,5.8,Black,2020-10-23,925
iPhone XS Max,Phone,177g,1828 mAh,512 GB,Apple A13 Bionic,5.4,Blue,2020-06-10,1515
iPhone 12 Pro,Phone,164g,1828 mAh,256 GB,Apple A14 Bionic,5.4,Blue,2020-11-11,639
iPhone 12,Phone,164g,3190 mAh,512 GB,Apple A14 Bionic,6.1,Black,2020-11-17,925
iPhone 11 Pro Max,Phone,177g,2775 mAh,256 GB,Apple A12 Bionic,4.7,Red,2020-05-06,995
iPhone SE,Phone,228g,2775 mAh,32 GB,Apple A13 Bionic,4.7,Green,2020-03-22,679
iPhone XR,Phone,189g,3190 mAh,32 GB,Apple A12 Bionic,4.7,Gold,2020-01-28,995
iPhone 12,Phone,228g,1828 mAh,64 GB,Apple A13 Bionic,4.7,Green,2020-04-07,929
iPhone XS Max,Phone,164g,3190 mAh,256 GB,Apple A13 Bionic,5.8,Blue,2020-10-25,599
iPhone 12 Pro Max,Phone,228g,,512 GB,Apple A12 Bionic,5.4,White,2020-11-23,1515
iPhone XS Max,Phone,164g,2775 mAh,512 GB,Apple A13 Bionic,6.1,Green,2020-05-16,995
iPhone XS Max,Phone,177g,1828 mAh,32 GB,Apple A13 Bionic,4.7,Blue,2020-03-16,849
iPhone 12 Pro,Phone,228g,2775 mAh,64 GB,Apple A14 Bionic,4.7,Blue,2020-10-16,949
iPhone 11,Phone,177g,3190 mAh,64 GB,Apple A12 Bionic,6.5,White,2020-10-26,1639
iPhone SE,Phone,228g,1828 mAh,32 GB,Apple A12 Bionic,6.1,White,2020-02-15,929
iPhone 12,Phone,164g,3190 mAh,32 GB,Apple A12 Bionic,6.1,Blue,2020-11-23,849
iPhone XS Max,Phone,228g,,256 GB,Apple A12 Bionic,6.7,Blue,2020-08-10,1449
iPhone 12 Pro,Phone,177g,2775 mAh,256 GB,Apple A13 Bionic,5.8,Red,2020-07-15,1379
iPhone XS,Phone,177g,2658 mAh,32 GB,Apple A13 Bionic,6.1,Blue,2020-02-27,1515
iPhone XR,Phone,164g,2658 mAh,512 GB,Apple A13 Bionic,6.1,Black,2020-09-04,1199
iPhone XR,Phone,164g,2658 mAh,32 GB,Apple A12 Bionic,5.4,Gold,2020-11-08,925
iPhone XS,Phone,228g,,64 GB,Apple A14 Bionic,6.1,Green,2020-07-04,1199
iPhone XS Max,Phone,177g,,32 GB,Apple A13 Bionic,6.5,Green,2020-02-19,1515
iPhone 12 Pro,Phone,177g,2775 mAh,256 GB,Apple A14 Bionic,5.4,Red,2020-05-10,1379
iPhone 11 Pro,Phone,164g,1828 mAh,32 GB,Apple A14 Bionic,5.4,Green,2020-07-27,679
iPhone 11 Pro,Phone,189g,2775 mAh,256 GB,Apple A13 Bionic,6.7,Green,2020-09-20,1379
iPhone 12 Pro Max,Phone,177g,,64 GB,Apple A13 Bionic,6.5,Gold,2020-07-21,709
iPhone XS Max,Phone,228g,3190 mAh,512 GB,Apple A14 Bionic,6.5,White,2020-10-02,709
iPhone 12 Pro,Phone,189g,2658 mAh,512 GB,Apple A13 Bionic,5.8,Gold,2020-08-25,925
iPhone 12,Phone,228g,1828 mAh,64 GB,Apple A13 Bionic,4.7,Red,2020-07-31,679
iPhone 11 Pro,Phone,177g,2658 mAh,512 GB,Apple A12 Bionic,6.7,Black,2020-09-19,599
iPhone SE,Phone,189g,1828 mAh,32 GB,Apple A12 Bionic,5.4,White,2020-11-27,949
iPhone XR,Phone,177g,2775 mAh,64 GB,Apple A12 Bionic,6.5,White,2020-02-02,709
iPhone 12 Pro,Phone,189g,2775 mAh,32 GB,Apple A13 Bionic,6.7,Green,2020-04-19,925
iPhone 12 Pro,Phone,177g,2775 mAh,32 GB,Apple A13 Bionic,6.5,Blue,2020-09-30,639
iPhone 12 Mini,Phone,164g,1828 mAh,32 GB,Apple A12 Bionic,4.7,White,2020-08-23,699
iPhone 11 Pro Max,Phone,164g,2775 mAh,32 GB,Apple A13 Bionic,6.7,Green,2020-04-09,995
iPhone 12 Mini,Phone,177g,,32 GB,Apple A13 Bionic,6.7,Green,2020-01-22,1199
iPhone 12 Mini,Phone,228g,,512 GB,Apple A14 Bionic,4.7,White,2020-10-10,1639
iPhone XS,Phone,189g,3190 mAh,64 GB,Apple A13 Bionic,5.8,Blue,2020-07-13,1639
iPhone XS Max,Phone,177g,,32 GB,Apple A14 Bionic,5.8,Black,2020-11-13,1379
iPhone XS Max,Phone,189g,3190 mAh,32 GB,Apple A13 Bionic,6.5,Black,2020-09-01,925
iPhone 11 Pro Max,Phone,228g,2658 mAh,512 GB,Apple A14 Bionic,4.7,Green,2020-11-12,639
iPhone 11 Pro Max,Phone,228g,1828 mAh,32 GB,Apple A12 Bionic,5.8,Red,2020-05-13,1449
iPhone 12 Pro,Phone,189g,2658 mAh,64 GB,Apple A14 Bionic,5.4,Green,2020-11-11,1379
iPhone 11 Pro Max,Phone,189g,2775 mAh,64 GB,Apple A12 Bionic,5.8,Red,2020-06-12,599
iPhone XR,Phone,177g,2658 mAh,512 GB,Apple A13 Bionic,4.7,Gold,2020-11-08,1515
iPhone 11 Pro,Phone,189g,3190 mAh,32 GB,Apple A13 Bionic,6.1,Red,2020-08-28,709
iPhone 12,Phone,177g,3190 mAh,64 GB,Apple A12 Bionic,6.1,Gold,2020-11-22,995
iPhone SE,Phone,189g,2775 mAh,512 GB,Apple A12 Bionic,6.7,Gold,2020-03-06,949
iPhone XS Max,Phone,164g,3190 mAh,256 GB,Apple A12 Bionic,6.5,Blue,2020-02-20,929
iPhone SE,Phone,228g,1828 mAh,256 GB,Apple A12 Bionic,4.7,White,2020-08-21,709
iPhone 12 Mini,Phone,189g,2775 mAh,64 GB,Apple A14 Bionic,6.5,White,2020-10-05,995
iPhone 12 Mini,Phone,189g,,64 GB,Apple A14 Bionic,5.8,Blue,2020-06-10,949
iPhone XS,Phone,177g,2775 mAh,64 GB,Apple A12 Bionic,4.7,Green,2020-05-15,925
iPhone SE,Phone,228g,1828 mAh,32 GB,Apple A12 Bionic,6.7,Gold,2020-09-29,1449
iPhone 12 Pro Max,Phone,228g,1828 mAh,32 GB,Apple A14 Bionic,4.7,Black,2020-04-15,1379
iPhone XR,Phone,228g,3190 mAh,32 GB,Apple A14 Bionic,6.1,White,2020-04-09,1199
iPhone XR,Phone,228g,3190 mAh,512 GB,Apple A12 Bionic,6.5,Green,2020-02-05,849
iPhone XS Max,Phone,177g,,256 GB,Apple A14 Bionic,5.8,White,2020-03-10,1379
iPhone XS,Phone,164g,2658 mAh,256 GB,Apple A14 Bionic,6.1,Blue,2020-10-08,849
iPhone 12 Pro Max,Phone,164g,,512 GB,Apple A13 Bionic,6.1,Blue,2020-03-16,639
iPhone SE,Phone,228g,1828 mAh,64 GB,Apple A13 Bionic,5.8,Blue,2020-06-14,599
iPhone 11 Pro Max,Phone,177g,2775 mAh,32 GB,Apple A12 Bionic,6.1,Blue,2020-07-15,949
iPhone 11 Pro Max,Phone,177g,2658 mAh,512 GB,Apple A12 Bionic,6.1,Black,2020-06-27,699
iPhone 11,Phone,177g,2775 mAh,64 GB,Apple A14 Bionic,4.7,Gold,2020-06-29,1515
iPhone 12 Pro,Phone,189g,2775 mAh,512 GB,Apple A14 Bionic,4.7,Red,2020-11-19,639
